ENTRIESn_hourly,fog,rain
1550.0,0.0,0.0
4055.0,0.0,0.0
2054.0,0.0,0.0
3525.0,0.0,0.0
408.0,0.0,0.0
945.0,0.0,0.0
3472.0,0.0,0.0
4034.0,0.0,0.0
7808.0,0.0,0.0
1360.0,0.0,0.0
94.0,0.0,0.0
2282.0,0.0,0.0
3150.0,0.0,0.0
6886.0,0.0,0.0
6332.0,0.0,0.0
46.0,0.0,0.0
21.0,0.0,0.0
228.0,0.0,0.0
127.0,0.0,0.0
215.0,0.0,0.0
140.0,0.0,0.0
1167.0,0.0,0.0
122.0,0.0,0.0
2808.0,0.0,0.0
3184.0,0.0,0.0
3732.0,0.0,0.0
4365.0,0.0,0.0
1469.0,0.0,0.0
144.0,0.0,0.0
4015.0,0.0,0.0
3998.0,0.0,0.0
4681.0,0.0,0.0
4671.0,0.0,0.0
2371.0,0.0,0.0
255.0,0.0,0.0
8779.0,0.0,0.0
8053.0,0.0,0.0
7915.0,0.0,0.0
8146.0,0.0,0.0
615.0,0.0,0.0
191.0,0.0,0.0
3896.0,0.0,0.0
3071.0,0.0,0.0
4121.0,0.0,0.0
3539.0,0.0,0.0
9637.0,0.0,0.0
1239.0,0.0,0.0
8464.0,0.0,0.0
10770.0,0.0,0.0
21960.0,0.0,0.0
36685.0,0.0,0.0
408.0,0.0,0.0
30.0,0.0,0.0
428.0,0.0,0.0
2774.0,0.0,0.0
2663.0,0.0,0.0
1623.0,0.0,0.0
1568.0,0.0,0.0
562.0,0.0,0.0
70.0,0.0,0.0
1037.0,0.0,0.0
4426.0,0.0,0.0
4293.0,0.0,0.0
2928.0,0.0,0.0
635.0,0.0,0.0
116.0,0.0,0.0
1378.0,0.0,0.0
1777.0,0.0,0.0
2262.0,0.0,0.0
85.0,0.0,0.0
79.0,0.0,0.0
1874.0,0.0,0.0
1190.0,0.0,0.0
320.0,0.0,0.0
79.0,0.0,0.0
3904.0,0.0,0.0
2507.0,0.0,0.0
1937.0,0.0,0.0
1418.0,0.0,0.0
3779.0,0.0,0.0
650.0,0.0,0.0
3353.0,0.0,0.0
4972.0,0.0,0.0
10236.0,0.0,0.0
13461.0,0.0,0.0
1479.0,0.0,0.0
150.0,0.0,0.0
3456.0,0.0,0.0
5190.0,0.0,0.0
7940.0,0.0,0.0
11192.0,0.0,0.0
1139.0,0.0,0.0
83.0,0.0,0.0
3344.0,0.0,0.0
5778.0,0.0,0.0
12806.0,0.0,0.0
13425.0,0.0,0.0
2007.0,0.0,0.0
179.0,0.0,0.0
6891.0,0.0,0.0
6652.0,0.0,0.0
9876.0,0.0,0.0
9458.0,0.0,0.0
4187.0,0.0,0.0
637.0,0.0,0.0
5673.0,0.0,0.0
10491.0,0.0,0.0
5009.0,0.0,0.0
16116.0,0.0,0.0
705.0,0.0,0.0
160.0,0.0,0.0
3960.0,0.0,0.0
3055.0,0.0,0.0
4607.0,0.0,0.0
3484.0,0.0,0.0
786.0,0.0,0.0
171.0,0.0,0.0
1612.0,0.0,0.0
4100.0,0.0,0.0
2489.0,0.0,0.0
2802.0,0.0,0.0
855.0,0.0,0.0
235.0,0.0,0.0
4163.0,0.0,0.0
3338.0,0.0,0.0
4383.0,0.0,0.0
3367.0,0.0,0.0
308.0,0.0,0.0
57.0,0.0,0.0
152.0,0.0,0.0
2435.0,0.0,0.0
2134.0,0.0,0.0
1494.0,0.0,0.0
342.0,0.0,0.0
36.0,0.0,0.0
4535.0,0.0,0.0
1197.0,0.0,0.0
943.0,0.0,0.0
1109.0,0.0,0.0
97.0,0.0,0.0
2579.0,0.0,0.0
1446.0,0.0,0.0
1288.0,0.0,0.0
916.0,0.0,0.0
393.0,0.0,0.0
350.0,0.0,0.0
434.0,0.0,0.0
3060.0,0.0,0.0
835.0,0.0,0.0
1930.0,0.0,0.0
476.0,0.0,0.0
2871.0,0.0,0.0
672.0,0.0,0.0
433.0,0.0,0.0
26.0,0.0,0.0
1822.0,0.0,0.0
2032.0,0.0,0.0
3535.0,0.0,0.0
3274.0,0.0,0.0
1600.0,0.0,0.0
266.0,0.0,0.0
535.0,0.0,0.0
3391.0,0.0,0.0
2199.0,0.0,0.0
7124.0,0.0,0.0
1768.0,0.0,0.0
459.0,0.0,0.0
529.0,0.0,0.0
2386.0,0.0,0.0
1913.0,0.0,0.0
2693.0,0.0,0.0
1204.0,0.0,0.0
148.0,0.0,0.0
1360.0,0.0,0.0
2368.0,0.0,0.0
3973.0,0.0,0.0
4928.0,0.0,0.0
758.0,0.0,0.0
84.0,0.0,0.0
3258.0,0.0,0.0
3102.0,0.0,0.0
2787.0,0.0,0.0
2739.0,0.0,0.0
898.0,0.0,0.0
122.0,0.0,0.0
2663.0,0.0,0.0
2414.0,0.0,0.0
3385.0,0.0,0.0
3570.0,0.0,0.0
515.0,0.0,0.0
464.0,0.0,0.0
3061.0,0.0,0.0
2453.0,0.0,0.0
2158.0,0.0,0.0
1384.0,0.0,0.0
1260.0,0.0,0.0
273.0,0.0,0.0
95.0,0.0,0.0
4205.0,0.0,0.0
2497.0,0.0,0.0
4078.0,0.0,0.0
1466.0,0.0,0.0
353.0,0.0,0.0
5117.0,0.0,0.0
5668.0,0.0,0.0
6055.0,0.0,0.0
5145.0,0.0,0.0
636.0,0.0,0.0
118.0,0.0,0.0
1624.0,0.0,0.0
3170.0,0.0,0.0
1626.0,0.0,0.0
1481.0,0.0,0.0
467.0,0.0,0.0
201.0,0.0,0.0
3366.0,0.0,0.0
2604.0,0.0,0.0
2878.0,0.0,0.0
2820.0,0.0,0.0
1101.0,0.0,0.0
170.0,0.0,0.0
2004.0,0.0,0.0
6047.0,0.0,0.0
3239.0,0.0,0.0
3253.0,0.0,0.0
382.0,0.0,0.0
96.0,0.0,0.0
488.0,0.0,0.0
2342.0,0.0,0.0
972.0,0.0,0.0
950.0,0.0,0.0
620.0,0.0,0.0
91.0,0.0,0.0
2038.0,0.0,0.0
4263.0,0.0,0.0
43.0,0.0,0.0
41.0,0.0,0.0
0.0,0.0,0.0
830.0,0.0,0.0
1145.0,0.0,0.0
7776.0,0.0,0.0
4297.0,0.0,0.0
4811.0,0.0,0.0
4225.0,0.0,0.0
1002.0,0.0,0.0
521.0,0.0,0.0
1556.0,0.0,0.0
71.0,0.0,0.0
4899.0,0.0,0.0
11.0,0.0,0.0
4814.0,0.0,0.0
3602.0,0.0,0.0
732.0,0.0,0.0
119.0,0.0,0.0
573.0,0.0,0.0
3487.0,0.0,0.0
2864.0,0.0,0.0
6155.0,0.0,0.0
570.0,0.0,0.0
134.0,0.0,0.0
1753.0,0.0,0.0
6168.0,0.0,0.0
1858.0,0.0,0.0
1798.0,0.0,0.0
1210.0,0.0,0.0
199.0,0.0,0.0
1252.0,0.0,0.0
2947.0,0.0,0.0
4628.0,0.0,0.0
574.0,0.0,0.0
658.0,0.0,0.0
775.0,0.0,0.0
133.0,0.0,0.0
2363.0,0.0,0.0
2855.0,0.0,0.0
4106.0,0.0,0.0
3938.0,0.0,0.0
923.0,0.0,0.0
181.0,0.0,0.0
1420.0,0.0,0.0
3926.0,0.0,0.0
2491.0,0.0,0.0
2622.0,0.0,0.0
1112.0,0.0,0.0
261.0,0.0,0.0
5344.0,0.0,0.0
6652.0,0.0,0.0
2794.0,0.0,0.0
1852.0,0.0,0.0
316.0,0.0,0.0
61.0,0.0,0.0
1359.0,0.0,0.0
2129.0,0.0,0.0
1188.0,0.0,0.0
894.0,0.0,0.0
238.0,0.0,0.0
43.0,0.0,0.0
888.0,0.0,0.0
1986.0,0.0,0.0
673.0,0.0,0.0
542.0,0.0,0.0
727.0,0.0,0.0
71.0,0.0,0.0
289.0,0.0,0.0
3310.0,0.0,0.0
6084.0,0.0,0.0
4414.0,0.0,0.0
3019.0,0.0,0.0
455.0,0.0,0.0
116.0,0.0,0.0
1767.0,0.0,0.0
4800.0,0.0,0.0
1923.0,0.0,0.0
2748.0,0.0,0.0
363.0,0.0,0.0
50.0,0.0,0.0
1067.0,0.0,0.0
4251.0,0.0,0.0
1778.0,0.0,0.0
1268.0,0.0,0.0
172.0,0.0,0.0
17.0,0.0,0.0
363.0,0.0,0.0
3193.0,0.0,0.0
819.0,0.0,0.0
727.0,0.0,0.0
580.0,0.0,0.0
74.0,0.0,0.0
1722.0,0.0,0.0
4121.0,0.0,0.0
2579.0,0.0,0.0
2139.0,0.0,0.0
264.0,0.0,0.0
45.0,0.0,0.0
915.0,0.0,0.0
2849.0,0.0,0.0
1010.0,0.0,0.0
927.0,0.0,0.0
629.0,0.0,0.0
109.0,0.0,0.0
75.0,0.0,0.0
2536.0,0.0,0.0
3037.0,0.0,0.0
3599.0,0.0,0.0
3930.0,0.0,0.0
85.0,0.0,0.0
3309.0,0.0,0.0
5359.0,0.0,0.0
1191.0,0.0,0.0
1126.0,0.0,0.0
1897.0,0.0,0.0
178.0,0.0,0.0
341.0,0.0,0.0
1459.0,0.0,0.0
4678.0,0.0,0.0
1719.0,0.0,0.0
1407.0,0.0,0.0
647.0,0.0,0.0
101.0,0.0,0.0
663.0,0.0,0.0
4217.0,0.0,0.0
2198.0,0.0,0.0
2107.0,0.0,0.0
623.0,0.0,0.0
98.0,0.0,0.0
5136.0,0.0,0.0
1796.0,0.0,0.0
1600.0,0.0,0.0
591.0,0.0,0.0
358.0,0.0,0.0
7907.0,0.0,0.0
3182.0,0.0,0.0
2796.0,0.0,0.0
1567.0,0.0,0.0
852.0,0.0,0.0
155.0,0.0,0.0
2615.0,0.0,0.0
5253.0,0.0,0.0
2446.0,0.0,0.0
2789.0,0.0,0.0
515.0,0.0,0.0
64.0,0.0,0.0
462.0,0.0,0.0
2277.0,0.0,0.0
978.0,0.0,0.0
1255.0,0.0,0.0
159.0,0.0,0.0
24.0,0.0,0.0
63.0,0.0,0.0
649.0,0.0,0.0
1596.0,0.0,0.0
2053.0,0.0,0.0
193.0,0.0,0.0
43.0,0.0,0.0
1627.0,0.0,0.0
2460.0,0.0,0.0
895.0,0.0,0.0
719.0,0.0,0.0
106.0,0.0,0.0
19.0,0.0,0.0
287.0,0.0,0.0
1596.0,0.0,0.0
1791.0,0.0,0.0
4089.0,0.0,0.0
353.0,0.0,0.0
45.0,0.0,0.0
3946.0,0.0,0.0
1764.0,0.0,0.0
1802.0,0.0,0.0
164.0,0.0,0.0
21.0,0.0,0.0
337.0,0.0,0.0
1571.0,0.0,0.0
1785.0,0.0,0.0
1047.0,0.0,0.0
318.0,0.0,0.0
25.0,0.0,0.0
196.0,0.0,0.0
2917.0,0.0,0.0
515.0,0.0,0.0
507.0,0.0,0.0
568.0,0.0,0.0
90.0,0.0,0.0
437.0,0.0,0.0
3444.0,0.0,0.0
1015.0,0.0,0.0
1282.0,0.0,0.0
377.0,0.0,0.0
61.0,0.0,0.0
685.0,0.0,0.0
3484.0,0.0,0.0
1231.0,0.0,0.0
1455.0,0.0,0.0
394.0,0.0,0.0
58.0,0.0,0.0
4209.0,0.0,0.0
1312.0,0.0,0.0
1569.0,0.0,0.0
133.0,0.0,0.0
15.0,0.0,0.0
1431.0,0.0,0.0
624.0,0.0,0.0
925.0,0.0,0.0
2901.0,0.0,0.0
627.0,0.0,0.0
2241.0,0.0,0.0
8070.0,0.0,0.0
4291.0,0.0,0.0
4467.0,0.0,0.0
630.0,0.0,0.0
137.0,0.0,0.0
2342.0,0.0,0.0
4234.0,0.0,0.0
1948.0,0.0,0.0
1811.0,0.0,0.0
344.0,0.0,0.0
69.0,0.0,0.0
444.0,0.0,0.0
2103.0,0.0,0.0
78.0,0.0,0.0
230.0,0.0,0.0
485.0,0.0,0.0
1090.0,0.0,0.0
246.0,0.0,0.0
729.0,0.0,0.0
5721.0,0.0,0.0
2956.0,0.0,0.0
3459.0,0.0,0.0
446.0,0.0,0.0
80.0,0.0,0.0
1066.0,0.0,0.0
2756.0,0.0,0.0
393.0,0.0,0.0
767.0,0.0,0.0
1353.0,0.0,0.0
2362.0,0.0,0.0
262.0,0.0,0.0
631.0,0.0,0.0
4669.0,0.0,0.0
5811.0,0.0,0.0
9468.0,0.0,0.0
132.0,0.0,0.0
14.0,0.0,0.0
626.0,0.0,0.0
584.0,0.0,0.0
598.0,0.0,0.0
491.0,0.0,0.0
221.0,0.0,0.0
32.0,0.0,0.0
232.0,0.0,0.0
2229.0,0.0,0.0
870.0,0.0,0.0
1012.0,0.0,0.0
625.0,0.0,0.0
123.0,0.0,0.0
1690.0,0.0,0.0
3321.0,0.0,0.0
1943.0,0.0,0.0
1678.0,0.0,0.0
383.0,0.0,0.0
207.0,0.0,0.0
558.0,0.0,0.0
416.0,0.0,0.0
4152.0,0.0,0.0
2418.0,0.0,0.0
1080.0,0.0,0.0
1975.0,0.0,0.0
160.0,0.0,0.0
68.0,0.0,0.0
718.0,0.0,0.0
2462.0,0.0,0.0
874.0,0.0,0.0
885.0,0.0,0.0
104.0,0.0,0.0
23.0,0.0,0.0
242.0,0.0,0.0
729.0,0.0,0.0
415.0,0.0,0.0
491.0,0.0,0.0
2558.0,0.0,0.0
547.0,0.0,0.0
724.0,0.0,0.0
4732.0,0.0,0.0
2734.0,0.0,0.0
6764.0,0.0,0.0
746.0,0.0,0.0
130.0,0.0,0.0
1255.0,0.0,0.0
4420.0,0.0,0.0
1645.0,0.0,0.0
1684.0,0.0,0.0
405.0,0.0,0.0
63.0,0.0,0.0
1074.0,0.0,0.0
1982.0,0.0,0.0
2049.0,0.0,0.0
1981.0,0.0,0.0
450.0,0.0,0.0
41.0,0.0,0.0
646.0,0.0,0.0
861.0,0.0,0.0
1594.0,0.0,0.0
1315.0,0.0,0.0
4346.0,0.0,0.0
619.0,0.0,0.0
67.0,0.0,0.0
332.0,0.0,0.0
2032.0,0.0,0.0
1314.0,0.0,0.0
2041.0,0.0,0.0
292.0,0.0,0.0
55.0,0.0,0.0
589.0,0.0,0.0
1773.0,0.0,0.0
974.0,0.0,0.0
1008.0,0.0,0.0
854.0,0.0,0.0
119.0,0.0,0.0
4596.0,0.0,0.0
5927.0,0.0,0.0
3165.0,0.0,0.0
3391.0,0.0,0.0
248.0,0.0,0.0
38.0,0.0,0.0
1346.0,0.0,0.0
2457.0,0.0,0.0
1290.0,0.0,0.0
684.0,0.0,0.0
1523.0,0.0,0.0
69.0,0.0,0.0
931.0,0.0,0.0
3366.0,0.0,0.0
396.0,0.0,0.0
1312.0,0.0,0.0
894.0,0.0,0.0
168.0,0.0,0.0
1233.0,0.0,0.0
4031.0,0.0,0.0
3025.0,0.0,0.0
4144.0,0.0,0.0
890.0,0.0,0.0
97.0,0.0,0.0
168.0,0.0,0.0
1387.0,0.0,0.0
3919.0,0.0,0.0
2235.0,0.0,0.0
3046.0,0.0,0.0
411.0,0.0,0.0
60.0,0.0,0.0
364.0,0.0,0.0
3012.0,0.0,0.0
1249.0,0.0,0.0
1453.0,0.0,0.0
718.0,0.0,0.0
115.0,0.0,0.0
714.0,0.0,0.0
4065.0,0.0,0.0
2488.0,0.0,0.0
2446.0,0.0,0.0
533.0,0.0,0.0
96.0,0.0,0.0
329.0,0.0,0.0
5206.0,0.0,0.0
1979.0,0.0,0.0
334.0,0.0,0.0
2094.0,0.0,0.0
167.0,0.0,0.0
30.0,0.0,0.0
2576.0,0.0,0.0
532.0,0.0,0.0
471.0,0.0,0.0
32.0,0.0,0.0
6.0,0.0,0.0
32.0,0.0,0.0
735.0,0.0,0.0
289.0,0.0,0.0
288.0,0.0,0.0
155.0,0.0,0.0
36.0,0.0,0.0
162.0,0.0,0.0
1544.0,0.0,0.0
1039.0,0.0,0.0
661.0,0.0,0.0
505.0,0.0,0.0
102.0,0.0,0.0
3073.0,0.0,0.0
1503.0,0.0,0.0
1257.0,0.0,0.0
376.0,0.0,0.0
89.0,0.0,0.0
997.0,0.0,0.0
3338.0,0.0,0.0
980.0,0.0,0.0
991.0,0.0,0.0
271.0,0.0,0.0
81.0,0.0,0.0
391.0,0.0,0.0
497.0,0.0,0.0
2609.0,0.0,0.0
1541.0,0.0,0.0
54.0,0.0,0.0
1968.0,0.0,0.0
1092.0,0.0,0.0
1361.0,0.0,0.0
260.0,0.0,0.0
3477.0,0.0,0.0
3095.0,0.0,0.0
2489.0,0.0,0.0
2114.0,0.0,0.0
393.0,0.0,0.0
76.0,0.0,0.0
416.0,0.0,0.0
3161.0,0.0,0.0
1203.0,0.0,0.0
1133.0,0.0,0.0
393.0,0.0,0.0
44.0,0.0,0.0
100.0,0.0,0.0
1391.0,0.0,0.0
871.0,0.0,0.0
1174.0,0.0,0.0
154.0,0.0,0.0
37.0,0.0,0.0
865.0,0.0,0.0
871.0,0.0,0.0
714.0,0.0,0.0
514.0,0.0,0.0
732.0,0.0,0.0
80.0,0.0,0.0
929.0,0.0,0.0
2463.0,0.0,0.0
3425.0,0.0,0.0
5591.0,0.0,0.0
703.0,0.0,0.0
145.0,0.0,0.0
561.0,0.0,0.0
4191.0,0.0,0.0
1967.0,0.0,0.0
1823.0,0.0,0.0
445.0,0.0,0.0
77.0,0.0,0.0
4018.0,0.0,0.0
1839.0,0.0,0.0
1358.0,0.0,0.0
294.0,0.0,0.0
161.0,0.0,0.0
758.0,0.0,0.0
2841.0,0.0,0.0
41.0,0.0,0.0
77.0,0.0,0.0
1076.0,0.0,0.0
561.0,0.0,0.0
659.0,0.0,0.0
125.0,0.0,0.0
1103.0,0.0,0.0
4776.0,0.0,0.0
1715.0,0.0,0.0
1921.0,0.0,0.0
173.0,0.0,0.0
39.0,0.0,0.0
2057.0,0.0,0.0
933.0,0.0,0.0
749.0,0.0,0.0
141.0,0.0,0.0
25.0,0.0,0.0
180.0,0.0,0.0
1438.0,0.0,0.0
528.0,0.0,0.0
634.0,0.0,0.0
409.0,0.0,0.0
85.0,0.0,0.0
902.0,0.0,0.0
2108.0,0.0,0.0
974.0,0.0,0.0
1325.0,0.0,0.0
204.0,0.0,0.0
29.0,0.0,0.0
351.0,0.0,0.0
2160.0,0.0,0.0
770.0,0.0,0.0
641.0,0.0,0.0
603.0,0.0,0.0
48.0,0.0,0.0
302.0,0.0,0.0
2329.0,0.0,0.0
1317.0,0.0,0.0
2169.0,0.0,0.0
509.0,0.0,0.0
101.0,0.0,0.0
60.0,0.0,0.0
1649.0,0.0,0.0
2521.0,0.0,0.0
5768.0,0.0,0.0
331.0,0.0,0.0
38.0,0.0,0.0
909.0,0.0,0.0
925.0,0.0,0.0
1373.0,0.0,0.0
1052.0,0.0,0.0
335.0,0.0,0.0
56.0,0.0,0.0
586.0,0.0,0.0
2560.0,0.0,0.0
1026.0,0.0,0.0
919.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2589.0,0.0,0.0
903.0,0.0,0.0
1007.0,0.0,0.0
185.0,0.0,0.0
58.0,0.0,0.0
1715.0,0.0,0.0
1136.0,0.0,0.0
847.0,0.0,0.0
606.0,0.0,0.0
280.0,0.0,0.0
49.0,0.0,0.0
515.0,0.0,0.0
554.0,0.0,0.0
2034.0,0.0,0.0
768.0,0.0,0.0
654.0,0.0,0.0
62.0,0.0,0.0
5179.0,0.0,0.0
3371.0,0.0,0.0
2830.0,0.0,0.0
2277.0,0.0,0.0
61.0,0.0,0.0
15.0,0.0,0.0
1615.0,0.0,0.0
793.0,0.0,0.0
412.0,0.0,0.0
360.0,0.0,0.0
565.0,0.0,0.0
125.0,0.0,0.0
739.0,0.0,0.0
2057.0,0.0,0.0
3957.0,0.0,0.0
6531.0,0.0,0.0
215.0,0.0,0.0
57.0,0.0,0.0
177.0,0.0,0.0
1793.0,0.0,0.0
5230.0,0.0,0.0
4910.0,0.0,0.0
99.0,0.0,0.0
42.0,0.0,0.0
1771.0,0.0,0.0
656.0,0.0,0.0
1146.0,0.0,0.0
470.0,0.0,0.0
2413.0,0.0,0.0
809.0,0.0,0.0
3638.0,0.0,0.0
18055.0,0.0,0.0
7448.0,0.0,0.0
9911.0,0.0,0.0
9335.0,0.0,0.0
525.0,0.0,0.0
115.0,0.0,0.0
415.0,0.0,0.0
2405.0,0.0,0.0
1269.0,0.0,0.0
1642.0,0.0,0.0
228.0,0.0,0.0
38.0,0.0,0.0
347.0,0.0,0.0
1899.0,0.0,0.0
677.0,0.0,0.0
523.0,0.0,0.0
153.0,0.0,0.0
94.0,0.0,0.0
1564.0,0.0,0.0
782.0,0.0,0.0
730.0,0.0,0.0
513.0,0.0,0.0
395.0,0.0,0.0
106.0,0.0,0.0
1529.0,0.0,0.0
1431.0,0.0,0.0
1306.0,0.0,0.0
1206.0,0.0,0.0
176.0,0.0,0.0
53.0,0.0,0.0
801.0,0.0,0.0
1673.0,0.0,0.0
369.0,0.0,0.0
630.0,0.0,0.0
1669.0,0.0,0.0
130.0,0.0,0.0
36.0,0.0,0.0
1093.0,0.0,0.0
482.0,0.0,0.0
622.0,0.0,0.0
1069.0,0.0,0.0
2304.0,0.0,0.0
502.0,0.0,0.0
595.0,0.0,0.0
5210.0,0.0,0.0
3184.0,0.0,0.0
4263.0,0.0,0.0
391.0,0.0,0.0
43.0,0.0,0.0
1074.0,0.0,0.0
1071.0,0.0,0.0
1720.0,0.0,0.0
2802.0,0.0,0.0
954.0,0.0,0.0
82.0,0.0,0.0
469.0,0.0,0.0
1330.0,0.0,0.0
3623.0,0.0,0.0
6916.0,0.0,0.0
417.0,0.0,0.0
91.0,0.0,0.0
677.0,0.0,0.0
3242.0,0.0,0.0
1689.0,0.0,0.0
2365.0,0.0,0.0
334.0,0.0,0.0
51.0,0.0,0.0
160.0,0.0,0.0
2496.0,0.0,0.0
1631.0,0.0,0.0
1115.0,0.0,0.0
2844.0,0.0,0.0
103.0,0.0,0.0
67.0,0.0,0.0
1699.0,0.0,0.0
712.0,0.0,0.0
549.0,0.0,0.0
383.0,0.0,0.0
138.0,0.0,0.0
49.0,0.0,0.0
1233.0,0.0,0.0
702.0,0.0,0.0
879.0,0.0,0.0
396.0,0.0,0.0
90.0,0.0,0.0
583.0,0.0,0.0
894.0,0.0,0.0
1610.0,0.0,0.0
1111.0,0.0,0.0
1101.0,0.0,0.0
415.0,0.0,0.0
52.0,0.0,0.0
798.0,0.0,0.0
2199.0,0.0,0.0
1050.0,0.0,0.0
933.0,0.0,0.0
576.0,0.0,0.0
147.0,0.0,0.0
620.0,0.0,0.0
6450.0,0.0,0.0
704.0,0.0,0.0
805.0,0.0,0.0
1505.0,0.0,0.0
431.0,0.0,0.0
99.0,0.0,0.0
31.0,0.0,0.0
445.0,0.0,0.0
608.0,0.0,0.0
1033.0,0.0,0.0
144.0,0.0,0.0
10.0,0.0,0.0
271.0,0.0,0.0
872.0,0.0,0.0
583.0,0.0,0.0
423.0,0.0,0.0
94.0,0.0,0.0
16.0,0.0,0.0
761.0,0.0,0.0
228.0,0.0,0.0
241.0,0.0,0.0
163.0,0.0,0.0
48.0,0.0,0.0
1384.0,0.0,0.0
1065.0,0.0,0.0
929.0,0.0,0.0
1040.0,0.0,0.0
187.0,0.0,0.0
56.0,0.0,0.0
1438.0,0.0,0.0
792.0,0.0,0.0
795.0,0.0,0.0
600.0,0.0,0.0
84.0,0.0,0.0
31.0,0.0,0.0
698.0,0.0,0.0
413.0,0.0,0.0
476.0,0.0,0.0
462.0,0.0,0.0
256.0,0.0,0.0
37.0,0.0,0.0
1514.0,0.0,0.0
1164.0,0.0,0.0
1148.0,0.0,0.0
1214.0,0.0,0.0
386.0,0.0,0.0
32.0,0.0,0.0
113.0,0.0,0.0
783.0,0.0,0.0
1502.0,0.0,0.0
1092.0,0.0,0.0
1081.0,0.0,0.0
186.0,0.0,0.0
601.0,0.0,0.0
2218.0,0.0,0.0
3089.0,0.0,0.0
7092.0,0.0,0.0
260.0,0.0,0.0
54.0,0.0,0.0
320.0,0.0,0.0
907.0,0.0,0.0
1972.0,0.0,0.0
2628.0,0.0,0.0
555.0,0.0,0.0
148.0,0.0,0.0
149.0,0.0,0.0
1566.0,0.0,0.0
1943.0,0.0,0.0
3243.0,0.0,0.0
1415.0,0.0,0.0
157.0,0.0,0.0
80.0,0.0,0.0
2113.0,0.0,0.0
176.0,0.0,0.0
341.0,0.0,0.0
2031.0,0.0,0.0
675.0,0.0,0.0
117.0,0.0,0.0
860.0,0.0,0.0
3085.0,0.0,0.0
84.0,0.0,0.0
189.0,0.0,0.0
524.0,0.0,0.0
1046.0,0.0,0.0
614.0,0.0,0.0
127.0,0.0,0.0
2948.0,0.0,0.0
2305.0,0.0,0.0
2513.0,0.0,0.0
2300.0,0.0,0.0
148.0,0.0,0.0
26.0,0.0,0.0
797.0,0.0,0.0
959.0,0.0,0.0
539.0,0.0,0.0
423.0,0.0,0.0
75.0,0.0,0.0
51.0,0.0,0.0
1225.0,0.0,0.0
483.0,0.0,0.0
613.0,0.0,0.0
337.0,0.0,0.0
253.0,0.0,0.0
104.0,0.0,0.0
2540.0,0.0,0.0
1659.0,0.0,0.0
1142.0,0.0,0.0
941.0,0.0,0.0
78.0,0.0,0.0
26.0,0.0,0.0
622.0,0.0,0.0
515.0,0.0,0.0
781.0,0.0,0.0
742.0,0.0,0.0
17.0,0.0,0.0
8.0,0.0,0.0
1097.0,0.0,0.0
368.0,0.0,0.0
312.0,0.0,0.0
155.0,0.0,0.0
794.0,0.0,0.0
544.0,0.0,0.0
164.0,0.0,0.0
670.0,0.0,0.0
1221.0,0.0,0.0
2357.0,0.0,0.0
115.0,0.0,0.0
46.0,0.0,0.0
956.0,0.0,0.0
550.0,0.0,0.0
488.0,0.0,0.0
368.0,0.0,0.0
176.0,0.0,0.0
44.0,0.0,0.0
1384.0,0.0,0.0
1094.0,0.0,0.0
1594.0,0.0,0.0
1172.0,0.0,0.0
326.0,0.0,0.0
65.0,0.0,0.0
1709.0,0.0,0.0
1304.0,0.0,0.0
1496.0,0.0,0.0
1277.0,0.0,0.0
268.0,0.0,0.0
42.0,0.0,0.0
1985.0,0.0,0.0
1473.0,0.0,0.0
1524.0,0.0,0.0
1303.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1966.0,0.0,0.0
513.0,0.0,0.0
336.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
275.0,0.0,0.0
184.0,0.0,0.0
147.0,0.0,0.0
112.0,0.0,0.0
0.0,0.0,0.0
122.0,0.0,0.0
452.0,0.0,0.0
311.0,0.0,0.0
128.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
93.0,0.0,0.0
29.0,0.0,0.0
23.0,0.0,0.0
43.0,0.0,0.0
17.0,0.0,0.0
436.0,0.0,0.0
904.0,0.0,0.0
608.0,0.0,0.0
778.0,0.0,0.0
74.0,0.0,0.0
33.0,0.0,0.0
1410.0,0.0,0.0
789.0,0.0,0.0
665.0,0.0,0.0
403.0,0.0,0.0
190.0,0.0,0.0
24.0,0.0,0.0
850.0,0.0,0.0
1615.0,0.0,0.0
541.0,0.0,0.0
672.0,0.0,0.0
279.0,0.0,0.0
95.0,0.0,0.0
1707.0,0.0,0.0
1021.0,0.0,0.0
1166.0,0.0,0.0
785.0,0.0,0.0
355.0,0.0,0.0
63.0,0.0,0.0
499.0,0.0,0.0
929.0,0.0,0.0
1540.0,0.0,0.0
2386.0,0.0,0.0
203.0,0.0,0.0
31.0,0.0,0.0
1882.0,0.0,0.0
18.0,0.0,0.0
46.0,0.0,0.0
70.0,0.0,0.0
217.0,0.0,0.0
266.0,0.0,0.0
185.0,0.0,0.0
25.0,0.0,0.0
194.0,0.0,0.0
1841.0,0.0,0.0
854.0,0.0,0.0
667.0,0.0,0.0
2795.0,0.0,0.0
195.0,0.0,0.0
841.0,0.0,0.0
1609.0,0.0,0.0
1658.0,0.0,0.0
3529.0,0.0,0.0
259.0,0.0,0.0
110.0,0.0,0.0
1967.0,0.0,0.0
1057.0,0.0,0.0
1009.0,0.0,0.0
856.0,0.0,0.0
